ID1,ID2,link_type,vertex_from,weight
stranavozmojnostey,scienpolicy,link,,18
stranavozmojnostey,senezh_rsv,link,,26
stranavozmojnostey,mnm_masterskaya,link,,11
stranavozmojnostey,yaprofessional,link,,16
stranavozmojnostey,teacheroffuture,link,,8
stranavozmojnostey,case_in,link,,4
stranavozmojnostey,onf_front,link,,2
stranavozmojnostey,welcomecup,link,,4
stranavozmojnostey,hackathons_ai,link,,4
stranavozmojnostey,edstats,link,,2
stranavozmojnostey,npnauka,link,,5
stranavozmojnostey,chancebox,link,,2
stranavozmojnostey,rsm_official_tg,link,,12
stranavozmojnostey,russianleaders,link,,22
stranavozmojnostey,knifemedia,link,,3
stranavozmojnostey,szhenov,link,,5
stranavozmojnostey,government_rus,link,,3
stranavozmojnostey,lobachevsky_university,link,,1
stranavozmojnostey,fefudvfu,link,,1
stranavozmojnostey,rector_muctr,link,,2
stranavozmojnostey,rsue_rinh,link,,3
stranavozmojnostey,newstpu,link,,4
stranavozmojnostey,politjoystic,link,,2
stranavozmojnostey,rosseti_official,link,,2
stranavozmojnostey,dimsmirnov175,link,,2
stranavozmojnostey,kremlinprachka,link,,2
stranavozmojnostey,rectorsofrussia,link,,4
scienpolicy,stranavozmojnostey,link,,18
scienpolicy,senezh_rsv,link,,7
scienpolicy,mnm_masterskaya,link,,9
scienpolicy,npnauka,link,,10
scienpolicy,russianleaders,link,,5
scienpolicy,szhenov,link,,55
scienpolicy,government_rus,link,,5
scienpolicy,mpeiuniversity,link,,4
scienpolicy,nop_rectors,link,,92
scienpolicy,ano_dialog,link,,2
scienpolicy,probrazovanie,link,,2
scienpolicy,kbsu1957,link,,3
scienpolicy,maydecree,link,,5
scienpolicy,nust_misis,link,,21
scienpolicy,enginethefuture,link,,14
scienpolicy,rector_muctr,link,,21
scienpolicy,zanauku,link,,2
scienpolicy,mospolytech,link,,4
scienpolicy,youthpolicy,link,,4
scienpolicy,newstpu,link,,8
scienpolicy,press_godnauki,link,,3
scienpolicy,minobrnaukiofficial,link,,5
scienpolicy,rasofficial,link,,1
scienpolicy,engineerup,link,,2
scienpolicy,innokadriu,link,,5
scienpolicy,politjoystic,link,,1
scienpolicy,scientificrussia,link,,1
scienpolicy,rian_ru,link,,3
scienpolicy,russicatop,link,,3
scienpolicy,artemmetelev,link,,3
scienpolicy,official_mgupp,link,,3
scienpolicy,dbelyakov,link,,4
scienpolicy,olgapetrovann,link,,39
scienpolicy,go_university,link,,24
scienpolicy,boilingmephi,link,,7
scienpolicy,russica2,link,,7
scienpolicy,dimsmirnov175,link,,6
scienpolicy,solovievlive,link,,4
scienpolicy,kremlinprachka,link,,2
scienpolicy,thetltsu,link,,6
scienpolicy,vvobanditos,link,,3
scienpolicy,edtrends,link,,1
scienpolicy,plekhanovuniverse,link,,3
scienpolicy,wek_ru,link,,1
scienpolicy,kstati_p,link,,5
scienpolicy,kaktovottak,link,,3
scienpolicy,kremlin_mother_expert,link,,1
scienpolicy,mysly,link,,2
scienpolicy,cassandrasach,link,,1
scienpolicy,sorok40russia,link,,1
scienpolicy,vladivostok1978,link,,1
scienpolicy,ivoryzoo,link,,2
scienpolicy,sputniklive,link,,1
scienpolicy,rectorsofrussia,link,,1
scienpolicy,mislinemisli,link,,1
scienpolicy,pridybaylo,link,,1
scienpolicy,governmentru,link,,4
scienpolicy,vestiru24,link,,1
scienpolicy,asi_ru,link,,1
scienpolicy,dtlive,link,,1
scienpolicy,kremlininfo,link,,5
scienpolicy,sergeykolyasnikov,link,,1
scienpolicy,militarymaps,link,,1
senezh_rsv,stranavozmojnostey,link,,26
senezh_rsv,scienpolicy,link,,7
senezh_rsv,mnm_masterskaya,link,,24
senezh_rsv,teacheroffuture,link,,4
senezh_rsv,case_in,link,,2
senezh_rsv,russianleaders,link,,6
senezh_rsv,government_rus,link,,3
senezh_rsv,mariavladimirovnazakharova,link,,2
senezh_rsv,newstpu,link,,2
mnm_masterskaya,stranavozmojnostey,link,,11
mnm_masterskaya,scienpolicy,link,,9
mnm_masterskaya,senezh_rsv,link,,24
mnm_masterskaya,ano_dialog,link,,2
mnm_masterskaya,newstpu,link,,2
mnm_masterskaya,telegamera,link,,2
yaprofessional,stranavozmojnostey,link,,16
yaprofessional,russianleaders,link,,2
yaprofessional,government_rus,link,,3
yaprofessional,pao_polyus,link,,2
yaprofessional,rshblife,link,,2
yaprofessional,yandex,link,,6
yaprofessional,netology_ru,link,,2
yaprofessional,sberbank,link,,2
yaprofessional,vakasamara,link,,7
yaprofessional,miptru,link,,1
teacheroffuture,stranavozmojnostey,link,,8
teacheroffuture,senezh_rsv,link,,4
teacheroffuture,government_rus,link,,3
teacheroffuture,thetltsu,link,,1
case_in,stranavozmojnostey,link,,4
case_in,senezh_rsv,link,,2
case_in,knifemedia,link,,1
case_in,efko_group,link,,2
onf_front,stranavozmojnostey,link,,2
onf_front,solovievlive,link,,6
welcomecup,stranavozmojnostey,link,,4
welcomecup,government_rus,link,,3
welcomecup,tv360,link,,3
hackathons_ai,stranavozmojnostey,link,,4
hackathons_ai,yandex,link,,1
hackathons_ai,innokadriu,link,,1
hackathons_ai,riwmoscow,link,,6
hackathons_ai,mishin_learning,link,,3
hackathons_ai,forklogai,link,,13
hackathons_ai,dl_stories,link,,1
hackathons_ai,plugonews,link,,2
edstats,stranavozmojnostey,link,,2
edstats,fefudvfu,link,,2
edstats,volggmu_vuz,link,,2
edstats,sibfuofficial,link,,4
edstats,news_susu,link,,2
edstats,go_moskva,link,,3
edstats,kbsu1957,link,,2
edstats,lifepetersburg,link,,2
edstats,chuvsu21,link,,2
edstats,pgusha,link,,2
edstats,hse_live,link,,2
edstats,urfu_ru,link,,2
edstats,alma_mater_sakhgu,link,,2
edstats,tomskuniversity,link,,2
edstats,ggntu_official,link,,2
edstats,careercentreitmo,link,,2
edstats,rsue_rinh,link,,2
edstats,thevyshka,link,,2
edstats,dtroad,link,,2
edstats,polytech_petra,link,,2
edstats,kznuniversity,link,,2
edstats,newstpu,link,,2
edstats,csu76,link,,2
edstats,dstu_live,link,,2
edstats,rasofficial,link,,3
edstats,engineerup,link,,2
edstats,msuthefirst,link,,2
edstats,ssla_official,link,,2
edstats,ncfulife,link,,2
edstats,itmolnia,link,,2
edstats,raex_ed,link,,4
edstats,mosrutop,link,,1
edstats,naukauniver,link,,1
npnauka,stranavozmojnostey,link,,5
npnauka,scienpolicy,link,,10
npnauka,rsm_official_tg,link,,2
npnauka,russianleaders,link,,3
npnauka,government_rus,link,,3
npnauka,lobachevsky_university,link,,4
npnauka,fefudvfu,link,,1
npnauka,news_susu,link,,16
npnauka,icgsoran,link,,2
npnauka,nust_misis,link,,2
npnauka,rector_muctr,link,,11
npnauka,maiuniversity,link,,2
npnauka,newstpu,link,,1
npnauka,press_godnauki,link,,13
npnauka,rasofficial,link,,34
npnauka,engineerup,link,,1
npnauka,stranav,link,,2
npnauka,ssla_official,link,,1
npnauka,scientificrussia,link,,22
npnauka,dbelyakov,link,,15
npnauka,solovievlive,link,,3
npnauka,spbsetu,link,,3
npnauka,sfedu_study,link,,1
npnauka,uralscience,link,,3
npnauka,rosnanoinfo,link,,4
npnauka,dmuctruz,link,,3
npnauka,ivoryzoo,link,,9
npnauka,pressmia,link,,1
npnauka,rectorsofrussia,link,,32
npnauka,insciencenews,link,,3
npnauka,stopcoronavirusrussia,link,,11
npnauka,nationalprojectsru,link,,47
npnauka,indicator_news,link,,3
chancebox,stranavozmojnostey,link,,2
rsm_official_tg,stranavozmojnostey,link,,12
rsm_official_tg,npnauka,link,,2
rsm_official_tg,rosmolodez,link,,3
rsm_official_tg,newstpu,link,,1
rsm_official_tg,ssla_official,link,,1
rsm_official_tg,sfedu_study,link,,1
rsm_official_tg,rectorsofrussia,link,,2
russianleaders,stranavozmojnostey,link,,22
russianleaders,scienpolicy,link,,5
russianleaders,senezh_rsv,link,,6
russianleaders,yaprofessional,link,,2
russianleaders,npnauka,link,,3
russianleaders,government_rus,link,,3
russianleaders,politjoystic,link,,3
russianleaders,rosseti_official,link,,3
knifemedia,stranavozmojnostey,link,,3
knifemedia,case_in,link,,1
knifemedia,gorbyrock,link,,2
knifemedia,gendaieye,link,,3
knifemedia,nesmotrite,link,,2
knifemedia,itsmoretv,link,,2
knifemedia,ivanovdirect,link,,2
knifemedia,konstyped,link,,3
knifemedia,mtmuseum,link,,2
knifemedia,may1881,link,,2
knifemedia,bluntmedia,link,,6
knifemedia,trrrum,link,,8
knifemedia,glavmedia,link,,9
knifemedia,karaulny,link,,30
szhenov,stranavozmojnostey,link,,5
szhenov,scienpolicy,link,,55
szhenov,nop_rectors,link,,3
szhenov,ano_dialog,link,,5
szhenov,rector_muctr,link,,3
szhenov,newstpu,link,,3
szhenov,scientificrussia,link,,3
szhenov,olgapetrovann,link,,6
government_rus,stranavozmojnostey,link,,3
government_rus,scienpolicy,link,,5
government_rus,senezh_rsv,link,,3
government_rus,yaprofessional,link,,3
government_rus,teacheroffuture,link,,3
government_rus,welcomecup,link,,3
government_rus,npnauka,link,,3
government_rus,russianleaders,link,,3
government_rus,maydecree,link,,3
government_rus,minobrnaukiofficial,link,,24
government_rus,rasofficial,link,,3
government_rus,engineerup,link,,2
government_rus,artemmetelev,link,,2
government_rus,dbelyakov,link,,105
government_rus,dimsmirnov175,link,,2
government_rus,ykt2100,link,,3
government_rus,spbsetu,link,,3
government_rus,guber2,link,,18
government_rus,gubery,link,,12
government_rus,daytec,link,,27
government_rus,politolog_orlov,link,,2
government_rus,polittemnik,link,,3
government_rus,skurlatovlive,link,,4
government_rus,clubrf,link,,1
government_rus,dimonundmir,link,,3
government_rus,olen_nn,link,,2
government_rus,oreshkins,link,,2
government_rus,rosnanoinfo,link,,2
government_rus,master_pera,link,,2
government_rus,tgrussia,link,,9
government_rus,mintsifry,link,,6
government_rus,nikitaodintsov,link,,1
government_rus,priority_2030,link,,3
government_rus,maester,link,,2
government_rus,vityzeva,link,,8
government_rus,leningrad_guide,link,,4
government_rus,radiostydoba,link,,2
government_rus,zubovskiy4,link,,1
government_rus,glavmedia,link,,6
government_rus,rectorsofrussia,link,,6
government_rus,minstroyrf,link,,3
government_rus,minec_russia,link,,4
government_rus,sakhgov,link,,3
government_rus,minenergo_official,link,,5
government_rus,nationalprojectsru,link,,3
government_rus,greenserpent,link,,5
government_rus,governmentru,link,,50
government_rus,dtlive,link,,6
government_rus,kremlininfo,link,,2
government_rus,grishkafilippov,link,,3
pao_polyus,yaprofessional,link,,2
pao_polyus,govinfo,link,,3
pao_polyus,rbc_news,link,,3
lobachevsky_university,stranavozmojnostey,link,,1
lobachevsky_university,npnauka,link,,4
lobachevsky_university,minobrnaukiofficial,link,,3
lobachevsky_university,rasofficial,link,,2
lobachevsky_university,go_university,link,,3
fefudvfu,stranavozmojnostey,link,,1
fefudvfu,edstats,link,,2
fefudvfu,npnauka,link,,1
fefudvfu,urfu_ru,link,,1
fefudvfu,tomskuniversity,link,,1
fefudvfu,rsue_rinh,link,,1
fefudvfu,newstpu,link,,4
fefudvfu,minobrnaukiofficial,link,,11
fefudvfu,ncfulife,link,,1
fefudvfu,sevsu_live,link,,1
fefudvfu,trash_science,link,,5
fefudvfu,rectorsofrussia,link,,2
fefudvfu,mospolymedia,link,,1
volggmu_vuz,edstats,link,,2
volggmu_vuz,notdead34,link,,3
volggmu_vuz,pozoviteprofessora,link,,9
volggmu_vuz,newsv1,link,,3
volggmu_vuz,ssc_volgmed_impulse,link,,3
volggmu_vuz,minzdravru,link,,3
volggmu_vuz,kp_volgograd,link,,3
volggmu_vuz,rbc_news,link,,3
volggmu_vuz,salagai,link,,3
rshblife,yaprofessional,link,,2
sibfuofficial,edstats,link,,4
sibfuofficial,minobrnaukiofficial,link,,5
sibfuofficial,plekhanovuniverse,link,,1
sibfuofficial,ngs24_krsk,link,,4
sibfuofficial,krskstate,link,,3
news_susu,edstats,link,,2
news_susu,npnauka,link,,16
news_susu,minobrnaukiofficial,link,,11
news_susu,k_sladkaaya,link,,2
news_susu,uralscience,link,,8
news_susu,v_semenov_asha,link,,2
news_susu,tatiana_17,link,,2
news_susu,ivoryzoo,link,,2
news_susu,cheltodayru,link,,6
news_susu,sciensday,link,,3
news_susu,up74ru,link,,6
news_susu,eugenejut,link,,9
go_moskva,edstats,link,,3
go_moskva,proboknet,link,,2
go_moskva,mosrutop,link,,1
go_moskva,eat_moscow,link,,2
go_moskva,gopeterburg,link,,2
go_moskva,moskva_sale,link,,2
mpeiuniversity,scienpolicy,link,,4
icgsoran,npnauka,link,,2
nop_rectors,scienpolicy,link,,92
nop_rectors,szhenov,link,,3
nop_rectors,ano_dialog,link,,3
nop_rectors,minobrnaukiofficial,link,,6
nop_rectors,artemmetelev,link,,3
nop_rectors,go_university,link,,3
nop_rectors,priority_2030,link,,3
ano_dialog,scienpolicy,link,,2
ano_dialog,mnm_masterskaya,link,,2
ano_dialog,szhenov,link,,5
ano_dialog,nop_rectors,link,,3
ano_dialog,newstpu,link,,2
ano_dialog,breakingmash,link,,1
ano_dialog,mid_russia,link,,1
ano_dialog,esportsindustry,link,,7
ano_dialog,rznpolitics,link,,2
ano_dialog,gosuslugi,link,,2
ano_dialog,bpshkola,link,,2
ano_dialog,mintsifry,link,,2
ano_dialog,tsurofficial,link,,10
ano_dialog,vech_sar,link,,9
ano_dialog,nongreta,link,,1
ano_dialog,naukauniver,link,,1
ano_dialog,rbc_news,link,,1
probrazovanie,scienpolicy,link,,2
probrazovanie,ru_education,link,,6
probrazovanie,rbc_news,link,,3
kbsu1957,scienpolicy,link,,3
kbsu1957,edstats,link,,2
kbsu1957,minobrnaukiofficial,link,,3
yandex,yaprofessional,link,,6
yandex,hackathons_ai,link,,1
yandex,forklogai,link,,1
yandex,breakingmash,link,,1
yandex,dl_stories,link,,1
yandex,d_code,link,,1
maydecree,scienpolicy,link,,5
maydecree,government_rus,link,,3
maydecree,politjoystic,link,,2
maydecree,russicatop,link,,9
maydecree,dbelyakov,link,,3
maydecree,russica2,link,,2
maydecree,dimsmirnov175,link,,5
maydecree,kremlinprachka,link,,3
maydecree,oreshkins,link,,4
maydecree,leningrad_guide,link,,2
maydecree,thinktankru,link,,21
maydecree,greenserpent,link,,7
nust_misis,scienpolicy,link,,21
nust_misis,npnauka,link,,2
nust_misis,engineerup,link,,2
nust_misis,scientificrussia,link,,3
nust_misis,rectorsofrussia,link,,2
gorbyrock,knifemedia,link,,2
mariavladimirovnazakharova,senezh_rsv,link,,2
mariavladimirovnazakharova,rian_ru,link,,2
mariavladimirovnazakharova,solovievlive,link,,51
mariavladimirovnazakharova,lastofrus,link,,2
mariavladimirovnazakharova,chtede,link,,2
mariavladimirovnazakharova,mid_russia,link,,58
mariavladimirovnazakharova,skurlatovlive,link,,4
mariavladimirovnazakharova,taynaya_kantselyariya,link,,2
mariavladimirovnazakharova,kremlin_sekret,link,,2
mariavladimirovnazakharova,daokedao,link,,4
mariavladimirovnazakharova,octagon_ural,link,,2
mariavladimirovnazakharova,dr_alex_sosnowski,link,,3
mariavladimirovnazakharova,sputnikby,link,,6
mariavladimirovnazakharova,rt_russian,link,,35
mariavladimirovnazakharova,tgrussia,link,,14
mariavladimirovnazakharova,margaritasimonyan,link,,12
mariavladimirovnazakharova,metodi4ka,link,,2
mariavladimirovnazakharova,cassandrasach,link,,4
mariavladimirovnazakharova,vladivostok1978,link,,4
mariavladimirovnazakharova,vityzeva,link,,7
mariavladimirovnazakharova,gossluga,link,,3
mariavladimirovnazakharova,sil0viki,link,,3
mariavladimirovnazakharova,sputniklive,link,,2
mariavladimirovnazakharova,zheltyeslivy,link,,5
mariavladimirovnazakharova,glavmedia,link,,3
mariavladimirovnazakharova,vladimirlegoyda,link,,2
mariavladimirovnazakharova,asupersharij,link,,3
mariavladimirovnazakharova,karaulny,link,,81
mariavladimirovnazakharova,sskarnaukhov,link,,6
mariavladimirovnazakharova,rasstrelny,link,,2
mariavladimirovnazakharova,ontnews,link,,5
mariavladimirovnazakharova,epoddubny,link,,3
mariavladimirovnazakharova,atn_btrc,link,,5
mariavladimirovnazakharova,dtlive,link,,12
mariavladimirovnazakharova,belarusimir,link,,21
mariavladimirovnazakharova,belta_telegramm,link,,2
lifepetersburg,edstats,link,,2
lifepetersburg,okkomovies,link,,2
lifepetersburg,dmitrii_sergeyevich,link,,2
lifepetersburg,tgrussia,link,,17
chuvsu21,edstats,link,,2
chuvsu21,minobrnaukiofficial,link,,2
chuvsu21,ivoryzoo,link,,4
enginethefuture,scienpolicy,link,,14
enginethefuture,engineerup,link,,2
enginethefuture,thetltsu,link,,1
enginethefuture,naukauniver,link,,1
rector_muctr,stranavozmojnostey,link,,2
rector_muctr,scienpolicy,link,,21
rector_muctr,npnauka,link,,11
rector_muctr,szhenov,link,,3
rector_muctr,press_godnauki,link,,1
rector_muctr,rasofficial,link,,3
rector_muctr,engineerup,link,,1
rector_muctr,rsf_news,link,,2
rector_muctr,noctulatech,link,,2
rector_muctr,rossotrudnichestvo,link,,2
rector_muctr,tularegion71,link,,2
rector_muctr,dmuctruz,link,,20
rector_muctr,minpromtorgrf,link,,2
rector_muctr,ivoryzoo,link,,5
rector_muctr,tsunews,link,,1
rector_muctr,mephi_life,link,,3
zanauku,scienpolicy,link,,2
zanauku,daokedao,link,,1
zanauku,miptru,link,,6
zanauku,ivoryzoo,link,,1
zanauku,insciencenews,link,,6
zanauku,fiztehjoke,link,,3
zanauku,scienceandlife,link,,3
zanauku,fiztehscience,link,,3
zanauku,indicator_news,link,,6
pgusha,edstats,link,,2
pgusha,minobrnaukiofficial,link,,6
hse_live,edstats,link,,2
hse_live,engineerup,link,,4
hse_live,volunteerhse,link,,7
hse_live,studscience,link,,5
hse_live,hsestudlife,link,,3
hse_live,hse_library,link,,3
hse_live,hse_workers,link,,10
hse_live,rectorsofrussia,link,,2
hse_live,hse_official,link,,7
hse_live,hsealumnichannel,link,,3
rosmolodez,rsm_official_tg,link,,3
rosmolodez,molpolgd,link,,3
urfu_ru,edstats,link,,2
urfu_ru,fefudvfu,link,,1
urfu_ru,kznuniversity,link,,2
urfu_ru,newstpu,link,,1
urfu_ru,minobrnaukiofficial,link,,9
urfu_ru,engineerup,link,,2
urfu_ru,ncfulife,link,,1
urfu_ru,rian_ru,link,,3
urfu_ru,sevsu_live,link,,1
urfu_ru,uralscience,link,,7
urfu_ru,ivoryzoo,link,,2
urfu_ru,ugi_urfu,link,,3
urfu_ru,znak_ekb,link,,4
urfu_ru,mospolymedia,link,,1
urfu_ru,naukauniver,link,,3
maiuniversity,npnauka,link,,2
maiuniversity,minobrnaukiofficial,link,,17
maiuniversity,minobrnauki,link,,2
maiuniversity,gutenev_vv,link,,3
maiuniversity,rectorsofrussia,link,,2
maiuniversity,nationalprojectsru,link,,9
netology_ru,yaprofessional,link,,2
mospolytech,scienpolicy,link,,4
mospolytech,dtroad,link,,5
mospolytech,minobrnaukiofficial,link,,8
mospolytech,mospolywork,link,,2
mospolytech,ivoryzoo,link,,2
mospolytech,mospolymedia,link,,7
mospolytech,infomoscow24,link,,3
efko_group,case_in,link,,2
gendaieye,knifemedia,link,,3
alma_mater_sakhgu,edstats,link,,2
alma_mater_sakhgu,minobrnaukiofficial,link,,6
alma_mater_sakhgu,sakhgov,link,,3
alma_mater_sakhgu,sakhalink,link,,3
alma_mater_sakhgu,focusmediasakhgu,link,,6
tomskuniversity,edstats,link,,2
tomskuniversity,fefudvfu,link,,1
tomskuniversity,rsue_rinh,link,,1
tomskuniversity,minobrnaukiofficial,link,,5
tomskuniversity,engineerup,link,,2
tomskuniversity,ochki_zaychki,link,,2
tomskuniversity,ivoryzoo,link,,6
tomskuniversity,tsunews,link,,10
tomskuniversity,rectorsofrussia,link,,2
tomskuniversity,nationalprojectsru,link,,2
tomskuniversity,u_tomsk_u,link,,7
tomskuniversity,naukauniver,link,,4
youthpolicy,scienpolicy,link,,4
youthpolicy,russicatop,link,,3
youthpolicy,russica2,link,,2
youthpolicy,tgrussia,link,,4
youthpolicy,krasovkin,link,,3
ggntu_official,edstats,link,,2
ggntu_official,minobrnaukiofficial,link,,3
careercentreitmo,edstats,link,,2
nesmotrite,knifemedia,link,,2
nesmotrite,piterliks,link,,3
rsue_rinh,stranavozmojnostey,link,,3
rsue_rinh,edstats,link,,2
rsue_rinh,fefudvfu,link,,1
rsue_rinh,tomskuniversity,link,,1
rsue_rinh,minobrnaukiofficial,link,,6
rsue_rinh,rectorsofrussia,link,,5
thevyshka,edstats,link,,2
thevyshka,rian_ru,link,,2
thevyshka,guboprb,link,,4
thevyshka,holodmedia,link,,3
thevyshka,tass_agency,link,,3
thevyshka,mediaveter,link,,5
thevyshka,oreshkins,link,,1
thevyshka,dumkame,link,,2
thevyshka,gender_gap,link,,2
thevyshka,mozhemobyasnit,link,,1
thevyshka,studenisfak,link,,2
thevyshka,mdsmol,link,,2
thevyshka,lyandpy,link,,3
thevyshka,hinshtein,link,,2
thevyshka,rotondamedia,link,,1
thevyshka,naukauniver,link,,1
itsmoretv,knifemedia,link,,2
itsmoretv,alperina,link,,3
itsmoretv,kinoprotebya,link,,7
itsmoretv,kinotvnews,link,,4
itsmoretv,cinemarticle,link,,5
itsmoretv,maelgontv,link,,5
itsmoretv,seriesman,link,,5
itsmoretv,kino_teatrru,link,,5
itsmoretv,showgraphic,link,,5
dtroad,edstats,link,,2
dtroad,mospolytech,link,,5
dtroad,mtmuseum,link,,7
dtroad,rian_ru,link,,1
dtroad,chtede,link,,1
dtroad,gre4ark,link,,1
dtroad,proboknet,link,,3
dtroad,bbbreaking,link,,1
dtroad,mosrutop,link,,14
dtroad,bfmnews,link,,4
dtroad,pnzgu,link,,1
dtroad,kgh_moscow,link,,4
dtroad,yuradolgoruk,link,,4
dtroad,redembankment,link,,9
dtroad,moscowzoo_official,link,,2
dtroad,nwsru,link,,1
dtroad,sotavision,link,,3
dtroad,gossluga,link,,3
dtroad,redacted6,link,,4
dtroad,dtoperativno,link,,27
dtroad,karaulny,link,,90
dtroad,fuckyouthatswhy,link,,2
dtroad,moscowproc,link,,3
dtroad,piterlive_vs,link,,3
dtroad,dtlive,link,,3
dtroad,infomoscow24,link,,1
dtroad,meft_info,link,,1
dtroad,vestifmplus,link,,1
polytech_petra,edstats,link,,2
polytech_petra,minobrnaukiofficial,link,,8
polytech_petra,engineerup,link,,2
polytech_petra,career_in_spbstu,link,,4
polytech_petra,ivoryzoo,link,,2
polytech_petra,rectorsofrussia,link,,6
kznuniversity,edstats,link,,2
kznuniversity,urfu_ru,link,,2
kznuniversity,minobrnaukiofficial,link,,3
kznuniversity,engineerup,link,,2
kznuniversity,ssla_official,link,,1
kznuniversity,mediaveter,link,,4
newstpu,stranavozmojnostey,link,,4
newstpu,scienpolicy,link,,8
newstpu,senezh_rsv,link,,2
newstpu,mnm_masterskaya,link,,2
newstpu,edstats,link,,2
newstpu,npnauka,link,,1
newstpu,rsm_official_tg,link,,1
newstpu,szhenov,link,,3
newstpu,fefudvfu,link,,4
newstpu,ano_dialog,link,,2
newstpu,urfu_ru,link,,1
newstpu,minobrnaukiofficial,link,,6
newstpu,engineerup,link,,7
newstpu,ncfulife,link,,2
newstpu,olgapetrovann,link,,3
newstpu,sevsu_live,link,,1
newstpu,addstickers,link,,2
newstpu,sfedu_study,link,,1
newstpu,miptru,link,,1
newstpu,trash_science,link,,2
newstpu,pnzgu,link,,1
newstpu,rectorsofrussia,link,,8
newstpu,mospolymedia,link,,1
press_godnauki,scienpolicy,link,,3
press_godnauki,npnauka,link,,13
press_godnauki,rector_muctr,link,,1
press_godnauki,rasofficial,link,,1
press_godnauki,engineerup,link,,2
press_godnauki,tsunews,link,,1
press_godnauki,rectorsofrussia,link,,1
minobrnaukiofficial,scienpolicy,link,,5
minobrnaukiofficial,government_rus,link,,24
minobrnaukiofficial,lobachevsky_university,link,,3
minobrnaukiofficial,fefudvfu,link,,11
minobrnaukiofficial,sibfuofficial,link,,5
minobrnaukiofficial,news_susu,link,,11
minobrnaukiofficial,nop_rectors,link,,6
minobrnaukiofficial,kbsu1957,link,,3
minobrnaukiofficial,chuvsu21,link,,2
minobrnaukiofficial,pgusha,link,,6
minobrnaukiofficial,urfu_ru,link,,9
minobrnaukiofficial,maiuniversity,link,,17
minobrnaukiofficial,mospolytech,link,,8
minobrnaukiofficial,alma_mater_sakhgu,link,,6
minobrnaukiofficial,tomskuniversity,link,,5
minobrnaukiofficial,ggntu_official,link,,3
minobrnaukiofficial,rsue_rinh,link,,6
minobrnaukiofficial,polytech_petra,link,,8
minobrnaukiofficial,kznuniversity,link,,3
minobrnaukiofficial,newstpu,link,,6
minobrnaukiofficial,csu76,link,,3
minobrnaukiofficial,dstu_live,link,,6
minobrnaukiofficial,rasofficial,link,,3
minobrnaukiofficial,engineerup,link,,6
minobrnaukiofficial,ssla_official,link,,20
minobrnaukiofficial,ncfulife,link,,12
minobrnaukiofficial,scientificrussia,link,,49
minobrnaukiofficial,official_mgupp,link,,3
minobrnaukiofficial,dbelyakov,link,,36
minobrnaukiofficial,spbsetu,link,,29
minobrnaukiofficial,bmstu1830,link,,2
minobrnaukiofficial,thetltsu,link,,17
minobrnaukiofficial,sevsu_live,link,,7
minobrnaukiofficial,plekhanovuniverse,link,,7
minobrnaukiofficial,sfedu_study,link,,3
minobrnaukiofficial,info_mfua,link,,2
minobrnaukiofficial,miptru,link,,3
minobrnaukiofficial,rosnanoinfo,link,,2
minobrnaukiofficial,rudnstudentslife,link,,2
minobrnaukiofficial,samsmu,link,,2
minobrnaukiofficial,pnzgu,link,,14
minobrnaukiofficial,prorectors,link,,2
minobrnaukiofficial,privet_podved,link,,3
minobrnaukiofficial,daily_2med,link,,5
minobrnaukiofficial,insiderchronicle,link,,2
minobrnaukiofficial,msutstankin,link,,13
minobrnaukiofficial,priority_2030,link,,6
minobrnaukiofficial,bstu_bgd,link,,8
minobrnaukiofficial,rectorsofrussia,link,,35
minobrnaukiofficial,mospolymedia,link,,1
ivanovdirect,knifemedia,link,,2
csu76,edstats,link,,2
csu76,minobrnaukiofficial,link,,3
csu76,uralscience,link,,2
dstu_live,edstats,link,,2
dstu_live,minobrnaukiofficial,link,,6
rasofficial,scienpolicy,link,,1
rasofficial,edstats,link,,3
rasofficial,npnauka,link,,34
rasofficial,government_rus,link,,3
rasofficial,lobachevsky_university,link,,2
rasofficial,rector_muctr,link,,3
rasofficial,press_godnauki,link,,1
rasofficial,minobrnaukiofficial,link,,3
rasofficial,scientificrussia,link,,16
rasofficial,politolog_orlov,link,,2
rasofficial,samsmu,link,,1
rasofficial,laplasmephi,link,,1
rasofficial,ivoryzoo,link,,2
rasofficial,pressmia,link,,6
rasofficial,rectorsofrussia,link,,6
rasofficial,insciencenews,link,,3
rasofficial,karaulny,link,,3
rasofficial,minaevlife,link,,1
rasofficial,kremlininfo,link,,6
engineerup,scienpolicy,link,,2
engineerup,edstats,link,,2
engineerup,npnauka,link,,1
engineerup,government_rus,link,,2
engineerup,nust_misis,link,,2
engineerup,enginethefuture,link,,2
engineerup,rector_muctr,link,,1
engineerup,hse_live,link,,4
engineerup,urfu_ru,link,,2
engineerup,tomskuniversity,link,,2
engineerup,polytech_petra,link,,2
engineerup,kznuniversity,link,,2
engineerup,newstpu,link,,7
engineerup,press_godnauki,link,,2
engineerup,minobrnaukiofficial,link,,6
engineerup,sberbank,link,,2
engineerup,innokadriu,link,,1
engineerup,itmolnia,link,,4
engineerup,dbelyakov,link,,2
engineerup,boilingmephi,link,,8
engineerup,spbsetu,link,,2
engineerup,bmstu1830,link,,6
engineerup,tpunews,link,,2
engineerup,edtrends,link,,2
engineerup,novosibirsk_state_university,link,,2
engineerup,boilingchat,link,,3
engineerup,sfedu_study,link,,2
engineerup,universitetmiet,link,,2
